Year,District,week_index,Avg_rainfall,Avg_Temperature,Avg_Humidity,Population,Elevation_m,River_Status,Area_sq_km,Sanitation_Index,Malaria_cases,AD_cases,Typhoid_cases
2025,Matiari,33,0.1571,32.3954,59.2897,930873,25,2,1417,0.2,3319,1783,83
2025,Mirpurkhas,33,0.6143,32.0119,61.5944,1820642,16,0,2925,0.5,3973,2866,149
2025,Naushero Feroze,33,0.1,34.2554,52.0434,1948788,38,2,2945,0.2,2258,1480,242
2025,Sanghar,33,0.7286,32.0528,62.0615,2486760,16,1,10608,0.2,5085,1912,113
2025,Shaheed Benazirabad,33,0.3857,33.623,54.5696,1949997,30,2,4502,0.5,2484,1946,123
2025,Shikarpur,33,0.4,34.7826,49.7214,1488188,52,1,2512,0.35,1997,1269,163
2025,Sujawal,33,0.4857,29.881,73.111,945380,,,,,2204,4904,61
2025,Sukkur,33,0.4286,34.4842,50.2824,1798882,65,2,5165,0.75,2292,1383,105
2025,Tando Allahyar,33,0.5571,31.8039,62.0567,1011871,18,0,2343,0.2,3705,1926,85
2025,Tando Muhammad Khan,33,0.8143,31.2332,65.3269,818443,14,2,1733,0.2,3288,1681,88
2025,Tharparkar,33,1.7143,30.3814,70.9673,1994728,56,0,19638,0.35,3372,2470,0
2025,Thatta,33,0.5,29.817,73.259,1184747,10,2,17355,0.35,1703,972,74
2025,Umerkot,33,0.5286,31.2854,65.5357,1297177,12,0,5608,0.35,2157,1445,0
2025,Barkhan,33,1.0286,29.7771,60.3928,206726,1100,0,3514,0.2,110,83,31
2025,Chagai,33,0,35.2923,16.4807,273217,919,0,44748,0.2,7,37,7
2025,Dera Bugti,33,0.5,31.3493,60.9219,378394,250,0,10160,0.2,59,62,1
2025,Harnai,33,,,,0,,,,,81,215,0
2025,Hub,33,0.5143,29.1412,74.3977,461810,,,,,175,130,0
2025,Jaffarabad,33,,,,621388,55,1,1643,0.2,172,199,3
2025,Jhal Magsi,33,,,,180130,60,0,3615,0.2,275,264,18
2025,Kachhi (Bolan),33,0,31.2578,52.3579,417079,,,,,49,91,0
2025,Kalat,33,0.1286,25.8592,34.9637,498077,2000,0,7654,0.2,6,11,3
2025,Kech (Turbat),33,,,,1098914,,,,,726,557,13
2025,Kharan,33,0,35.3967,24.955,188592,700,0,14958,0.2,55,219,5
2025,Khuzdar,33,1.5571,29.5481,50.639,969559,1237,0,35380,0.2,105,94,38
2025,Killa Abdullah,33,0,31.5948,16.8387,915157,1500,0,3553,0.2,2,96,8
2025,Kohlu,33,1.4714,28.6145,61.3647,258710,1000,0,7610,0.2,34,19,11
2025,Lasbella,33,0.7286,27.563,81.9613,697550,,,,,252,451,13
2025,Loralai,33,0.0857,27.5162,56.8227,479944,1400,0,3785,0.2,33,128,7
2025,Mastung,33,0,27.2878,40.0894,321574,1700,0,3308,0.2,84,137,12
2025,Naseerabad,33,0.3143,35.0965,49.4798,592374,,,,,121,341,90
2025,Nushki,33,0,34.0413,18.9183,0,900,0,5797,0.2,7,160,0
2025,Quetta,33,0.0286,27.6483,40.192,2751515,1680,0,3447,0.75,4,431,23
2025,Sherani,33,,,,0,1500,0,2700,0.2,16,53,0
2025,Sibi,33,0,35.8188,46.5136,163205,130,0,7121,0.2,118,375,19
2025,Sohbat pur,33,0.1857,34.8416,50.5709,241785,,,,,130,314,17
2025,Surab,33,0.5857,24.7434,48.4722,0,,,,,2,24,0
2025,Usta Muhammad,33,0.0286,33.6561,57.2408,314321,,,,,131,559,6
2025,Zhob,33,0.3143,29.7622,50.3068,374767,1400,0,20297,0.2,9,20,0
2025,Abbottabad,33,4.8714,24.4271,86.7134,1611498,1256,0,1967,0.75,4,1537,31
2025,Bajaur,33,6.9714,24.0717,82.3622,1321356,900,0,1290,0.2,272,727,4
2025,Bannu,33,2.2,32.6723,59.4343,1410816,312,1,1227,0.2,1391,852,74
2025,Battagram,33,11.1,25.3171,87.0909,575449,1036,0,1301,0.2,105,636,17
2025,Buner,33,9.1714,26.6148,85.7261,1084406,700,0,1865,0.35,217,320,0
2025,Charsadda,33,13.9429,28.7748,82.2458,1953624,300,2,996,0.2,512,2639,64
2025,Chitral Lower,33,1.3714,26.2702,68.1837,336081,1500,1,6458,0.35,28,1146,8
2025,Chitral Upper,33,1.3714,26.2702,68.1837,204308,2500,1,8392,0.2,9,346,28
2025,D.I. Khan,33,0.0857,33.5948,58.3545,2050338,,,,,920,2024,6
2025,Dir Lower,33,8.5714,29.9015,79.5826,1734809,800,1,1583,0.35,154,1909,37
2025,Dir Upper,33,10.2286,23.7756,80.3908,1143644,1200,1,3699,0.35,17,2745,18
2025,Hangu,33,4.2,29.9765,63.0703,627433,900,0,1097,0.2,116,149,1
2025,Haripur,33,6.8143,28.2003,84.13,1212553,605,2,1725,0.65,0,1095,0
2025,Karak,33,1.7714,31.7051,59.1294,853502,500,0,3372,0.2,348,770,5
2025,Khyber,33,5.9714,26.9165,81.4668,1193210,1000,0,2576,0.2,979,891,129
2025,Kohat,33,2.6143,31.2192,63.5727,1200463,500,0,2545,0.65,228,899,22
2025,Kohistan Lower,33,3.4286,10.449,84.8406,244203,1500,2,1200,0.2,1,166,1
2025,Kohistan Upper,33,3.4286,10.449,84.8406,369931,2500,2,4000,0.2,6,216,5
2025,L & C Kurram,33,1.6857,19.7518,80.9075,604463,,,,,11,40,18
2025,Lakki Marwat,33,1.4143,33.5349,56.581,1059019,250,1,3164,0.2,584,1003,15
2025,Malakand,33,17.3571,26.9736,81.4188,870427,700,1,952,0.2,48,1307,21
2025,Mansehra,33,9.8857,24.9165,85.7408,1881089,1000,0,4579,0.2,8,1369,12
2025,Mardan,33,15.5429,28.8225,82.362,2868781,300,0,1632,0.65,182,1500,19
2025,Mohmand,33,17.3571,26.9736,81.4188,563359,600,0,2296,0.2,307,230,5
2025,North Waziristan,33,2.7857,17.7666,78.9386,656447,1000,1,4707,0.2,143,77,21
2025,Nowshera,33,8.5714,29.96,79.5901,1835149,280,2,1748,0.65,334,2684,21
2025,Orakzai,33,3.9429,28.57,65.3024,307067,1200,0,1538,0.2,22,114,0
2025,Peshawar,33,6.8714,28.8781,82.5908,5160904,330,0,1257,0.75,96,4302,132
2025,SD Tank,33,0.3,33.7273,57.1085,604463,,,,,13,22,0
2025,Shangla,33,15.0857,19.4161,90.5455,915157,2000,2,1586,0.35,670,1527,18
2025,South Waziristan (Lower),33,0.0714,29.7119,60.0443,820861,,,,,83,70,9
2025,South Waziristan (Upper),33,,,,0,,,,,82,36,10
2025,Swabi,33,19.9143,28.845,81.0706,1963296,340,2,1543,0.65,55,534,41
2025,Swat,33,15.5,25.6367,87.5191,2791410,980,1,5337,0.35,53,4564,37
2025,Tank,33,0.3,33.7273,57.1085,472690,250,0,1679,0.2,257,560,4
2025,Tor Ghar,33,11.4,28.4406,82.4298,206726,,,,,67,115,3
2025,Upper Kurram,33,1.6857,19.7518,80.9075,748325,,,,,13,162,13
2025,Badin,34,16.9143,29.1689,83.393,2182111,9,1,6726,0.35,6208,3183,151
2025,Dadu,34,3.2143,32.4858,65.8562,1873835,40,2,19070,0.35,4067,2867,536
2025,Ghotki,34,0.9571,32.7085,66.0683,1989892,72,1,6083,0.35,5084,1336,321
2025,Hyderabad,34,13.1714,30.5229,76.3602,2659637,20,2,993,0.75,1352,2550,49
2025,Jacobabad,34,2.1286,33.025,65.1297,1216179,55,0,2686,0.35,1450,924,194
2025,Jamshoro,34,13.9286,30.7757,74.4739,1200463,33,2,11204,0.35,3325,1927,86
2025,Kamber,34,1.6857,33.3985,62.2391,1621170,50,0,5599,0.2,4103,2157,214
2025,Central,34,16.1429,28.652,85.3103,3591719,10,0,69,0.95,103,984,13
2025,East,34,15.6143,28.6765,85.4821,3514347,10,0,165,0.95,33,230,1
2025,Keamari,34,14.5429,28.6513,85.8159,2215961,2,0,559,0.2,16,501,0
2025,Korangi,34,15.7429,28.6564,85.9388,2970331,8,0,95,0.2,78,242,0
2025,Malir,34,14.5,28.7991,84.8921,2428732,20,0,2268,0.75,241,1483,38
2025,South,34,14.2143,28.8057,83.1844,2166395,4,0,122,0.95,198,6695,44
2025,West,34,15.6857,28.8001,84.7731,4732945,15,0,929,0.75,254,769,75
2025,Kashmore,34,1.7,32.3131,68.3192,1316520,60,2,2592,0.35,2155,519,61
2025,Khairpur,34,2.3857,33.451,61.4459,2908676,53,2,15910,0.5,6668,3305,262
2025,Larkana,34,3.1571,33.7161,60.121,1842403,48,2,1906,0.5,6694,2052,43
2025,Matiari,34,12.8429,30.7573,75.5066,930873,25,2,1417,0.2,4407,1827,106
2025,Mirpurkhas,34,15.1714,30.3744,78.0299,1820642,16,0,2925,0.5,4490,3544,145
2025,Naushero Feroze,34,4.9429,32.384,66.9103,1948788,38,2,2945,0.2,2094,1567,255
2025,Sanghar,34,5.0143,30.0409,81.4084,2486760,16,1,10608,0.2,5597,2286,192
2025,Shaheed Benazirabad,34,6.6429,31.2698,73.7824,1949997,30,2,4502,0.5,3074,2069,151
2025,Shikarpur,34,1.5714,32.8986,64.679,1488188,52,1,2512,0.35,2091,1309,181
2025,Sujawal,34,16.6,29.0995,83.4665,945380,,,,,1769,3460,76
2025,Sukkur,34,1.5714,33.1634,62.742,1798882,65,2,5165,0.75,2535,1512,118
2025,Tando Allahyar,34,13.2286,30.1819,78.7655,1011871,18,0,2343,0.2,3417,1747,60
2025,Tando Muhammad Khan,34,13.0286,29.7362,80.8638,818443,14,2,1733,0.2,2769,1683,76
2025,Tharparkar,34,14.0143,28.9823,84.9886,1994728,56,0,19638,0.35,3438,2686,2
2025,Thatta,34,16,29.2676,82.3565,1184747,10,2,17355,0.35,1997,1289,72
2025,Umerkot,34,11.5714,30.0137,78.9866,1297177,12,0,5608,0.35,2970,1687,0
2025,Barkhan,34,4.7,28.3458,68.3198,206726,1100,0,3514,0.2,111,111,26
2025,Chagai,34,0,34.3804,24.1779,273217,919,0,44748,0.2,50,115,0
2025,Dera Bugti,34,1.5857,30.6142,67.9367,378394,250,0,10160,0.2,106,101,0
2025,Gwadar,34,0,27.4857,92.677,317947,12,0,12637,0.35,121,306,3
2025,Harnai,34,,,,0,,,,,83,204,3
2025,Hub,34,13.2286,28.9802,81.7757,461810,,,,,116,165,2
2025,Jaffarabad,34,,,,621388,55,1,1643,0.2,745,453,96
2025,Jhal Magsi,34,,,,180130,60,0,3615,0.2,296,348,27
2025,Kachhi (Bolan),34,4.6857,29.6807,61.5848,417079,,,,,89,68,2
2025,Kalat,34,2.4857,24.3562,48.5055,498077,2000,0,7654,0.2,45,55,0
2025,Kech (Turbat),34,,,,1098914,,,,,633,630,1
2025,Kharan,34,0.0286,34.8056,33.1203,188592,700,0,14958,0.2,42,251,0
2025,Khuzdar,34,2.1143,28.2964,58.4946,969559,1237,0,35380,0.2,101,200,0
2025,Killa Abdullah,34,0,30.6838,20.1531,915157,1500,0,3553,0.2,3,108,2
2025,Killa Saifullah,34,0.1571,26.6752,60.1088,413453,1500,0,6831,0.2,192,242,0
2025,Kohlu,34,1.5286,27.1901,68.7193,258710,1000,0,7610,0.2,30,23,1
2025,Lasbella,34,12.4286,28.1175,84.718,697550,,,,,380,442,17
2025,Loralai,34,0.9143,25.9189,67.2769,479944,1400,0,3785,0.2,51,211,4
2025,Mastung,34,0.1429,26.0822,53.9664,321574,1700,0,3308,0.2,60,92,0
2025,MusaKhel,34,2.8143,25.8326,68.0501,201891,,,,,151,49,0
2025,Naseerabad,34,3.0286,33.6274,61.4196,592374,,,,,117,335,111
2025,Nushki,34,0,33.4104,26.8791,0,900,0,5797,0.2,10,125,0
2025,Pishin,34,0,28.1617,39.1176,889769,1550,0,6218,0.2,46,607,2
2025,Quetta,34,0.1571,26.5278,52.1671,2751515,1680,0,3447,0.75,25,785,0
2025,Sherani,34,,,,0,1500,0,2700,0.2,13,61,0
2025,Sibi,34,4.6857,33.5593,60.3981,163205,130,0,7121,0.2,192,430,2
2025,Sohbat pur,34,2.4857,33.0181,65.2983,241785,,,,,104,282,11
2025,Surab,34,1.4,23.1256,63.3985,0,,,,,2,14,0
2025,Usta Muhammad,34,1.0286,32.5713,68.2086,314321,,,,,168,561,20
2025,Washuk,34,3.5286,26.2304,55.3061,212771,700,0,33093,0.2,101,224,4
2025,Zhob,34,0.7714,27.8551,55.5908,374767,1400,0,20297,0.2,54,84,0
2025,Abbottabad,34,15.7571,22.8968,85.0062,1611498,1256,0,1967,0.75,1,1602,3
2025,Bajaur,34,2.0714,22.7336,72.6607,1321356,900,0,1290,0.2,446,1056,46
2025,Bannu,34,14.8286,29.3788,71.3118,1410816,312,1,1227,0.2,1646,969,4
2025,Battagram,34,13.2286,23.6906,83.4119,575449,1036,0,1301,0.2,154,812,2
2025,Buner,34,20.2429,25.2866,82.6173,1084406,700,0,1865,0.35,307,398,0
2025,Charsadda,34,15.4429,27.4757,81.438,1953624,300,2,996,0.2,518,2617,60
2025,Chitral Lower,34,0.1143,23.6232,64.943,336081,1500,1,6458,0.35,37,1124,13
2025,Chitral Upper,34,0.1143,23.6232,64.943,204308,2500,1,8392,0.2,8,305,12
2025,D.I. Khan,34,11.2571,30.3758,74.439,2050338,,,,,706,2001,0
2025,Dir Lower,34,21.3286,28.0789,79.6271,1734809,800,1,1583,0.35,183,2031,0
2025,Dir Upper,34,4.0429,21.9928,72.2894,1143644,1200,1,3699,0.35,13,2224,0
2025,Hangu,34,11.5286,26.1354,76.0144,627433,900,0,1097,0.2,165,230,0
2025,Haripur,34,13.7143,26.3687,83.5104,1212553,605,2,1725,0.65,0,1377,0
2025,Karak,34,10.1286,28.2572,71.9657,853502,500,0,3372,0.2,323,816,7
2025,Khyber,34,7.9714,25.7386,77.14,1193210,1000,0,2576,0.2,715,1032,133
2025,Kohat,34,10.3286,28.1885,71.5604,1200463,500,0,2545,0.65,344,951,16
2025,Kohistan Lower,34,1.7286,8.0663,80.3784,244203,1500,2,1200,0.2,1,223,0
2025,Kohistan Upper,34,1.7286,8.0663,80.3784,369931,2500,2,4000,0.2,11,319,3
2025,Kolai Palas,34,1.7286,8.0663,80.3784,331246,,,,,3,97,2
2025,L & C Kurram,34,4.4143,17.616,84.5674,604463,,,,,12,11,11
2025,Lakki Marwat,34,11.0143,30.2364,68.9929,1059019,250,1,3164,0.2,605,1034,18
2025,Malakand,34,7.6857,26.2543,76.0212,870427,700,1,952,0.2,26,1600,0
2025,Mansehra,34,15.8429,23.1326,84.2687,1881089,1000,0,4579,0.2,9,1264,0
2025,Mardan,34,18.3286,27.377,81.913,2868781,300,0,1632,0.65,263,1475,15
2025,Mohmand,34,7.6857,26.2543,76.0212,563359,600,0,2296,0.2,355,215,6
2025,North Waziristan,34,4.8429,15.511,82.7543,656447,1000,1,4707,0.2,109,45,15
2025,Nowshera,34,21.3286,28.1374,79.6345,1835149,280,2,1748,0.65,474,2663,4
2025,Orakzai,34,10.4714,25.0733,77.0366,307067,1200,0,1538,0.2,57,133,0
2025,Peshawar,34,9.5571,27.3002,82.2839,5160904,330,0,1257,0.75,97,5129,20
2025,SD Tank,34,10.7857,30.3309,70.0088,604463,,,,,13,22,3
2025,Shangla,34,7.4,17.9827,81.9614,915157,2000,2,1586,0.35,719,724,25
2025,South Waziristan (Lower),34,3.0714,26.695,71.1139,820861,,,,,96,76,14
2025,South Waziristan (Upper),34,,,,0,,,,,125,71,10
2025,Swabi,34,25.5429,27.1173,81.3508,1963296,340,2,1543,0.65,126,1590,12
2025,Swat,34,10.5857,24.287,82.6717,2791410,980,1,5337,0.35,41,4551,5
2025,Tank,34,10.7857,30.3309,70.0088,472690,250,0,1679,0.2,240,581,5
2025,Tor Ghar,34,13.6429,26.646,82.9643,206726,,,,,81,130,6
2025,Upper Kurram,34,4.4143,17.616,84.5674,748325,,,,,17,192,41
2025,Badin,36,3.6429,29.2401,74.8412,2182111,9,1,6726,0.35,5209,2400,136
2025,Dadu,36,0.0143,32.5304,59.8717,1873835,40,2,19070,0.35,3131,2318,397
2025,Ghotki,36,0.1429,32.0924,64.2004,1989892,72,1,6083,0.35,3429,1145,138
2025,Hyderabad,36,0.9571,30.8283,65.397,2659637,20,2,993,0.75,1072,2027,47
2025,Jacobabad,36,0.1143,32.8884,60.6083,1216179,55,0,2686,0.35,1415,681,143
2025,Jamshoro,36,0.7857,30.893,65.0641,1200463,33,2,11204,0.35,2701,1620,77
2025,Kamber,36,0.0143,34.9333,48.6302,1621170,50,0,5599,0.2,2792,1586,167
2025,Central,36,0.1,28.8029,74.1435,3591719,10,0,69,0.95,29,928,12
2025,East,36,0.0286,28.7004,75.2554,3514347,10,0,165,0.95,36,218,1
2025,Keamari,36,0.1857,28.3832,77.1336,2215961,2,0,559,0.2,13,519,0
2025,Korangi,36,0.0714,28.6552,75.576,2970331,8,0,95,0.2,48,264,0
2025,Malir,36,0.0286,29.0895,73.1818,2428732,20,0,2268,0.75,161,1305,43
2025,South,36,0.8286,27.7197,80.7671,2166395,4,0,122,0.95,3,87,0
2025,West,36,0.1286,28.5278,76.2371,4732945,15,0,929,0.75,254,735,98
2025,Kashmore,36,0.2429,31.5349,67.4025,1316520,60,2,2592,0.35,1829,319,75
2025,Khairpur,36,0.2,34.0337,52.7299,2908676,53,2,15910,0.5,4337,2269,190
2025,Larkana,36,0.1857,34.6827,49.7399,1842403,48,2,1906,0.5,5251,1351,26
2025,Matiari,36,1.0714,31.3338,63.4096,930873,25,2,1417,0.2,2943,1411,75
2025,Mirpurkhas,36,4.2857,30.3911,69.252,1820642,16,0,2925,0.5,3085,2185,122
2025,Naushero Feroze,36,0.2,33.6423,53.2212,1948788,38,2,2945,0.2,1947,1505,226
2025,Sanghar,36,8.6429,30.8778,67.1992,2486760,16,1,10608,0.2,3839,1648,185
2025,Shaheed Benazirabad,36,1.5429,33.0558,55.7252,1949997,30,2,4502,0.5,2423,1625,113
2025,Shikarpur,36,0.1286,33.3189,56.6515,1488188,52,1,2512,0.35,1355,888,161
2025,Sujawal,36,2.5714,28.8509,76.4291,945380,,,,,2399,3589,70
2025,Sukkur,36,0.0714,32.8485,58.8595,1798882,65,2,5165,0.75,1730,1085,82
2025,Tando Allahyar,36,3.7429,30.4203,68.0621,1011871,18,0,2343,0.2,2247,1144,35
2025,Tando Muhammad Khan,36,2.8,30.0761,69.761,818443,14,2,1733,0.2,1940,1438,33
2025,Tharparkar,36,15.0571,29.6091,72.7079,1994728,56,0,19638,0.35,2491,1636,0
2025,Thatta,36,3.1143,28.6732,77.1403,1184747,10,2,17355,0.35,1886,1277,97
2025,Umerkot,36,10.1286,30.1863,69.2372,1297177,12,0,5608,0.35,2036,1254,0
2025,Barkhan,36,1.0857,27.1572,68.5679,206726,1100,0,3514,0.2,90,69,31
2025,Chagai,36,0,32.1182,10.1846,273217,919,0,44748,0.2,28,105,0
2025,Chaman,36,,,,0,1340,0,1341,0.2,57,0,10
2025,Dera Bugti,36,0.7429,29.4309,67.7814,378394,250,0,10160,0.2,99,113,0
2025,Gwadar,36,0.0143,27.1333,87.4442,317947,12,0,12637,0.35,4,29,2
2025,Harnai,36,,,,0,,,,,74,136,2
2025,Hub,36,0.4143,28.5716,75.4284,461810,,,,,21,58,0
2025,Jaffarabad,36,,,,621388,55,1,1643,0.2,608,416,78
2025,Jhal Magsi,36,,,,180130,60,0,3615,0.2,86,130,0
2025,Kachhi (Bolan),36,0.5429,29.5066,53.8891,417079,,,,,131,258,14
2025,Kalat,36,0,23.0342,23.5236,498077,2000,0,7654,0.2,0,0,0
2025,Kech (Turbat),36,,,,1098914,,,,,481,551,0
2025,Kharan,36,0,32.6401,16.7232,188592,700,0,14958,0.2,25,165,0
2025,Khuzdar,36,0.1571,28.1842,47.2622,969559,1237,0,35380,0.2,88,78,2
2025,Killa Abdullah,36,0,27.51,9.3396,915157,1500,0,3553,0.2,7,188,0
2025,Killa Saifullah,36,0.0143,25.0743,51.5898,413453,1500,0,6831,0.2,220,317,11
2025,Kohlu,36,1.1286,25.5746,70.3711,258710,1000,0,7610,0.2,36,59,0
2025,Lasbella,36,0.7143,26.5892,85.6714,697550,,,,,275,420,6
2025,Loralai,36,0.0429,25.477,58.228,479944,1400,0,3785,0.2,42,220,2
2025,Mastung,36,0,24.2259,30.0471,321574,1700,0,3308,0.2,74,132,0
2025,MusaKhel,36,0.6571,24.812,64.4239,201891,,,,,162,88,0
2025,Naseerabad,36,0.0286,33.8953,54.712,592374,,,,,111,260,105
2025,Nushki,36,0,30.4806,11.9545,0,900,0,5797,0.2,8,159,0
2025,Pishin,36,0,24.8825,27.0435,889769,1550,0,6218,0.2,16,225,0
2025,Quetta,36,0,24.4548,33.8071,2751515,1680,0,3447,0.75,18,459,1
2025,Sherani,36,,,,0,1500,0,2700,0.2,8,37,0
2025,Sibi,36,0.1,33.5566,53.4611,163205,130,0,7121,0.2,150,404,2
2025,Sohbat pur,36,0.0714,32.9592,59.7663,241785,,,,,75,233,2
2025,Surab,36,0.0429,22.9413,40.2982,0,,,,,2,26,0
2025,Usta Muhammad,36,0,32.5859,62.0021,314321,,,,,132,468,18
2025,Washuk,36,0,26.4905,30.0201,212771,700,0,33093,0.2,72,89,2
2025,Zhob,36,0.1429,25.8432,55.6837,374767,1400,0,20297,0.2,63,124,0
2025,Ziarat,36,,,,0,2400,0,3301,0.2,25,80,0
2025,Abbottabad,36,6.3143,22.0524,82.8205,1611498,1256,0,1967,0.75,1,864,0
2025,Bajaur,36,2.6286,22.3967,71.6065,1321356,900,0,1290,0.2,428,806,7
2025,Bannu,36,4.5429,29.0871,65.0313,1410816,312,1,1227,0.2,1288,926,0
2025,Battagram,36,5.2143,22.5189,82.2829,575449,1036,0,1301,0.2,74,481,0
2025,Buner,36,5.0143,24.3464,82.4012,1084406,700,0,1865,0.35,101,262,0
2025,Charsadda,36,3.1857,27.1844,78.7252,1953624,300,2,996,0.2,454,2560,1
2025,Chitral Lower,36,0.0857,23.3449,60.9889,336081,1500,1,6458,0.35,30,797,5
2025,Chitral Upper,36,0.0857,23.3449,60.9889,204308,2500,1,8392,0.2,13,263,0
2025,D.I. Khan,36,1.3857,29.5198,70.8674,2050338,,,,,485,1553,0
2025,Dir Lower,36,1.4571,28.0726,74.2379,1734809,800,1,1583,0.35,221,1897,0
2025,Dir Upper,36,3.5286,21.008,73.6706,1143644,1200,1,3699,0.35,13,1789,2
2025,Hangu,36,6.1857,25.3774,70.9377,627433,900,0,1097,0.2,80,167,0
2025,Haripur,36,2.5571,25.7149,81.0783,1212553,605,2,1725,0.65,6,1336,0
2025,Karak,36,2.7571,27.5958,67.3323,853502,500,0,3372,0.2,281,683,0
2025,Khyber,36,4.4429,25.7502,69.5805,1193210,1000,0,2576,0.2,802,508,13
2025,Kohat,36,2.5,27.4534,68.9679,1200463,500,0,2545,0.65,283,915,1
2025,Kohistan Lower,36,2.2429,6.6243,80.1492,244203,1500,2,1200,0.2,2,176,1
2025,Kohistan Upper,36,2.2429,6.6243,80.1492,369931,2500,2,4000,0.2,26,290,0
2025,Kolai Palas,36,2.2429,6.6243,80.1492,331246,,,,,3,0,0
2025,L & C Kurram,36,3.2143,16.2848,80.7043,604463,,,,,4,18,0
2025,Lakki Marwat,36,1.3143,29.4263,65.3691,1059019,250,1,3164,0.2,459,799,0
2025,Malakand,36,4.7143,25.654,74.9762,870427,700,1,952,0.2,40,497,2
2025,Mansehra,36,9.2857,22.3561,81.5973,1881089,1000,0,4579,0.2,7,642,0
2025,Mardan,36,3.7714,27.1493,78.375,2868781,300,0,1632,0.65,180,986,0
2025,Mohmand,36,4.7143,25.654,74.9762,563359,600,0,2296,0.2,282,152,46
2025,North Waziristan,36,2.5571,13.9065,79.2088,656447,1000,1,4707,0.2,135,93,0
2025,Nowshera,36,1.4571,28.1311,74.2469,1835149,280,2,1748,0.65,543,2640,5
2025,Orakzai,36,3.7429,24.4126,70.6997,307067,1200,0,1538,0.2,46,152,0
2025,Peshawar,36,2.2429,27.4344,77.2184,5160904,330,0,1257,0.75,75,4486,1
2025,SD Tank,36,4.0429,29.4857,66.625,604463,,,,,13,6,0
2025,Shangla,36,6.0143,16.9857,81.0142,915157,2000,2,1586,0.35,1146,1821,0
2025,South Waziristan (Lower),36,0.9857,25.9429,65.7561,820861,,,,,99,118,13
2025,South Waziristan (Upper),36,,,,0,,,,,96,55,8
2025,Swabi,36,3.8286,26.836,77.6345,1963296,340,2,1543,0.65,120,1380,0
2025,Swat,36,6.8143,23.4042,81.1948,2791410,980,1,5337,0.35,101,3663,0
2025,Tank,36,4.0429,29.4857,66.625,472690,250,0,1679,0.2,146,549,0
2025,Tor Ghar,36,1.9286,26.1781,79.4175,206726,,,,,101,94,26
2025,Upper Kurram,36,3.2143,16.2848,80.7043,748325,,,,,15,124,0
2025,Badin,37,16.7857,27.2097,82.9644,2182111,9,1,6726,0.35,5702,3222,202
2025,Dadu,37,19.0714,29.0024,73.454,1873835,40,2,19070,0.35,3531,2678,494
2025,Ghotki,37,3.6714,29.0234,75.3092,1989892,72,1,6083,0.35,5365,1264,211
2025,Hyderabad,37,10.4,27.6512,80.4945,2659637,20,2,993,0.75,1649,2495,41
2025,Jacobabad,37,2.3143,29.5816,73.8828,1216179,55,0,2686,0.35,1559,1003,168
2025,Jamshoro,37,9.7571,27.8343,79.285,1200463,33,2,11204,0.35,3162,1873,86
2025,Kamber,37,9.7286,28.389,81.5887,1621170,50,0,5599,0.2,4873,2115,206
2025,Central,37,15.1286,26.735,86.0135,3591719,10,0,69,0.95,22,1034,14
2025,East,37,20.0429,26.7655,86.664,3514347,10,0,165,0.95,49,207,0
2025,Keamari,37,14.2429,26.9409,85.6832,2215961,2,0,559,0.2,16,608,0
2025,Korangi,37,17.8143,26.8835,86.3352,2970331,8,0,95,0.2,65,323,0
2025,Malir,37,17.0857,26.6916,86.8396,2428732,20,0,2268,0.75,198,1450,67
2025,South,37,10.1429,26.2804,87.2259,2166395,4,0,122,0.95,2,101,0
2025,West,37,11.6,26.9064,85.6258,4732945,15,0,929,0.75,326,804,51
2025,Kashmore,37,2.8857,28.8795,76.4926,1316520,60,2,2592,0.35,1957,339,122
2025,Khairpur,37,8.7714,28.5352,77.9599,2908676,53,2,15910,0.5,5594,3008,195
2025,Larkana,37,6.8286,28.6967,78.3998,1842403,48,2,1906,0.5,7126,1950,46
2025,Matiari,37,13.8714,27.5412,81.2152,930873,25,2,1417,0.2,4191,1680,66
2025,Mirpurkhas,37,7.3714,27.561,81.0322,1820642,16,0,2925,0.5,5292,3582,124
2025,Naushero Feroze,37,14.3143,28.1292,79.5362,1948788,38,2,2945,0.2,1888,1420,185
2025,Sanghar,37,3.6714,27.5153,81.6858,2486760,16,1,10608,0.2,5840,2272,189
2025,Shaheed Benazirabad,37,17.3429,27.9248,79.8123,1949997,30,2,4502,0.5,3021,2063,142
2025,Shikarpur,37,1.7143,29.4995,72.7346,1488188,52,1,2512,0.35,2574,1277,212
2025,Sujawal,37,18.3429,27.0465,83.933,945380,,,,,2064,979,43
2025,Sukkur,37,6.5143,28.8152,75.9727,1798882,65,2,5165,0.75,2446,1361,64
2025,Tando Allahyar,37,10.9571,27.2429,83.1094,1011871,18,0,2343,0.2,3955,1491,50
2025,Tando Muhammad Khan,37,12.5714,27.2002,83.3366,818443,14,2,1733,0.2,2604,1668,121
2025,Tharparkar,37,5.6429,27.1492,83.1617,1994728,56,0,19638,0.35,3146,2447,0
2025,Thatta,37,15.1429,27.0512,83.596,1184747,10,2,17355,0.35,2312,1517,102
2025,Umerkot,37,1.8714,27.9872,77.3007,1297177,12,0,5608,0.35,2575,1749,0
2025,Barkhan,37,0.3714,27.2851,65.0878,206726,1100,0,3514,0.2,112,82,20
2025,Chagai,37,0,32.6863,30.1753,273217,919,0,44748,0.2,58,160,9
